date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
1/27/2024,29,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,8.87,12.02,284,TRUE,FALSE,Sunny
1/27/2024,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,7.77,16.16,126,FALSE,FALSE,Sunny
1/27/2024,45,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.69,2.66,438,FALSE,FALSE,Sunny
1/27/2024,4,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.56,34.05,289,FALSE,FALSE,Cloudy
1/27/2024,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,16.72,26.37,210,FALSE,FALSE,Sunny
1/27/2024,25,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.65,9.01,714,TRUE,FALSE,Sunny
1/27/2024,25,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.81,7.64,459,FALSE,FALSE,Sunny
1/27/2024,24,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.06,9.9,249,FALSE,FALSE,Rainy
1/27/2024,4,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,28.7,39.74,160,FALSE,FALSE,Sunny
1/27/2024,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.87,5.93,282,FALSE,FALSE,Sunny
1/27/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.04,12.07,431,FALSE,FALSE,Sunny
1/27/2024,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,50.12,55.62,173,FALSE,FALSE,Cloudy
1/27/2024,46,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.46,18.99,188,FALSE,FALSE,Cloudy
1/27/2024,29,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,9.64,14.43,328,FALSE,FALSE,Sunny
1/27/2024,24,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,13.56,16.37,270,FALSE,FALSE,Sunny
1/27/2024,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.16,55.92,59,FALSE,FALSE,Cloudy
1/27/2024,4,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,33.33,27.68,85,TRUE,FALSE,Cloudy
1/28/2024,40,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.87,2.95,564,FALSE,FALSE,Cloudy
1/28/2024,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,14.01,24.25,259,FALSE,FALSE,Cloudy
1/28/2024,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.88,8.24,416,FALSE,FALSE,Sunny
1/28/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.8,5.95,817,TRUE,FALSE,Sunny
1/28/2024,14,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.69,2.79,730,FALSE,FALSE,Sunny
1/28/2024,12,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.61,3.16,926,FALSE,FALSE,Sunny
1/28/2024,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.21,3.99,607,TRUE,FALSE,Sunny
1/28/2024,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.71,2.56,466,FALSE,FALSE,Rainy
1/28/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.02,9.57,428,FALSE,FALSE,Rainy
1/28/2024,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.95,6.99,242,FALSE,FALSE,Sunny
1/28/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.08,9.98,309,FALSE,FALSE,Rainy
1/28/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.77,7.39,716,FALSE,FALSE,Cloudy
1/28/2024,24,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,4.45,515,FALSE,FALSE,Cloudy
1/28/2024,9,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,28.91,47.93,0,FALSE,FALSE,Rainy
1/28/2024,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.8,7.86,536,TRUE,FALSE,Sunny
1/28/2024,1,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.88,7.55,474,FALSE,FALSE,Rainy
1/28/2024,30,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,32.84,46.71,217,FALSE,FALSE,Sunny
1/28/2024,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,37.54,66.91,63,FALSE,FALSE,Sunny
1/28/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.31,22.78,276,FALSE,FALSE,Sunny
1/28/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.62,2.43,564,FALSE,FALSE,Sunny
1/28/2024,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,42.48,60.34,87,FALSE,FALSE,Sunny
1/28/2024,9,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.43,10.23,189,FALSE,FALSE,Sunny
1/28/2024,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.43,7.16,272,FALSE,FALSE,Sunny
1/28/2024,39,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.92,4.16,693,FALSE,FALSE,Rainy
1/28/2024,45,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.98,2.81,367,FALSE,FALSE,Rainy
1/28/2024,3,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11,19.36,108,FALSE,FALSE,Rainy
1/29/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.49,247,FALSE,FALSE,Rainy
1/29/2024,10,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.82,7.79,222,FALSE,FALSE,Sunny
1/29/2024,13,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,19.24,37.77,73,FALSE,FALSE,Cloudy
1/29/2024,49,Kopitiam,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.91,13.69,231,TRUE,FALSE,Rainy
1/29/2024,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.43,7.45,311,FALSE,FALSE,Sunny
1/29/2024,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.41,17.44,391,FALSE,TRUE,Cloudy
1/29/2024,20,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,25.65,45.32,240,FALSE,FALSE,Sunny
1/29/2024,25,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.05,31.52,65,FALSE,FALSE,Cloudy
1/29/2024,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,20.27,35.46,40,FALSE,FALSE,Cloudy
1/29/2024,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.34,8.91,298,FALSE,FALSE,Sunny
1/29/2024,28,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.85,8.61,202,FALSE,FALSE,Sunny
1/29/2024,21,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.52,4.66,585,TRUE,FALSE,Sunny
1/29/2024,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,38.98,38.62,241,TRUE,FALSE,Sunny
1/29/2024,45,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.7,2.68,402,FALSE,FALSE,Cloudy
1/29/2024,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.08,28.06,93,FALSE,FALSE,Cloudy
1/29/2024,42,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.7,11.65,687,TRUE,TRUE,Rainy
1/29/2024,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.64,15.96,270,TRUE,FALSE,Sunny
1/29/2024,28,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,39.07,63.16,190,FALSE,FALSE,Sunny
1/29/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.66,8.97,212,FALSE,FALSE,Rainy
1/29/2024,28,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.39,18.1,246,FALSE,FALSE,Sunny
1/29/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.87,7.76,422,FALSE,FALSE,Sunny
1/29/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.23,23.1,25,FALSE,FALSE,Cloudy
1/30/2024,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.3,6.7,342,TRUE,FALSE,Sunny
1/30/2024,46,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.78,4.19,341,FALSE,FALSE,Rainy
1/30/2024,8,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.81,5.37,499,FALSE,FALSE,Sunny
1/30/2024,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.05,6.47,394,FALSE,FALSE,Sunny
1/30/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.51,8.39,363,FALSE,TRUE,Sunny
1/30/2024,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.83,6.65,409,FALSE,TRUE,Sunny
1/30/2024,43,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.44,4.47,470,FALSE,FALSE,Sunny
1/30/2024,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.98,15.17,215,TRUE,FALSE,Cloudy
1/30/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.63,9.19,319,FALSE,FALSE,Sunny
1/30/2024,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.99,2.56,312,FALSE,FALSE,Sunny
1/30/2024,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.58,28.64,277,FALSE,FALSE,Cloudy
1/30/2024,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.03,38.84,17,FALSE,FALSE,Sunny
1/30/2024,37,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,11.48,18.8,105,FALSE,FALSE,Rainy
1/30/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.12,26.3,50,FALSE,FALSE,Sunny
1/30/2024,46,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.4,12.95,493,FALSE,FALSE,Sunny
1/30/2024,38,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,41.16,68.88,110,FALSE,TRUE,Cloudy
1/30/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.22,14.59,404,FALSE,FALSE,Cloudy
1/30/2024,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,3.64,511,FALSE,TRUE,Sunny
1/30/2024,1,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,22.13,21.3,399,TRUE,TRUE,Sunny
1/30/2024,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.15,22.64,229,TRUE,FALSE,Cloudy
1/30/2024,28,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,47.46,43.3,148,TRUE,FALSE,Rainy
1/30/2024,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.77,7.58,144,FALSE,FALSE,Cloudy
1/30/2024,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,42.22,68.26,76,FALSE,FALSE,Sunny
1/30/2024,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.84,3.46,152,FALSE,FALSE,Rainy
1/30/2024,10,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,43.28,80.04,115,FALSE,FALSE,Sunny
1/30/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.78,24.72,145,FALSE,FALSE,Sunny
1/31/2024,25,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.71,5.51,332,TRUE,FALSE,Cloudy
1/31/2024,10,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.8,27.45,66,FALSE,FALSE,Cloudy
1/31/2024,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.27,7.8,318,FALSE,FALSE,Cloudy
1/31/2024,30,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.53,5.13,358,FALSE,FALSE,Sunny
1/31/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.39,17.61,96,FALSE,TRUE,Rainy
1/31/2024,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.59,12.98,248,FALSE,FALSE,Cloudy
1/31/2024,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.3,18.05,125,TRUE,FALSE,Cloudy
1/31/2024,38,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.22,10.82,381,TRUE,FALSE,Rainy
1/31/2024,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.61,9.05,139,FALSE,FALSE,Rainy
1/31/2024,41,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.36,5.9,234,FALSE,FALSE,Sunny
1/31/2024,30,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.89,9.05,218,FALSE,FALSE,Sunny
1/31/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.64,9.31,874,TRUE,FALSE,Sunny
1/31/2024,12,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.73,4.73,376,FALSE,FALSE,Sunny
1/31/2024,40,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.71,2.59,471,FALSE,FALSE,Sunny
1/31/2024,3,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.6,3.19,520,FALSE,FALSE,Cloudy
1/31/2024,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,9.97,18.91,295,FALSE,TRUE,Cloudy
1/31/2024,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.7,6.67,244,FALSE,FALSE,Sunny
1/31/2024,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.44,17.98,291,FALSE,FALSE,Sunny
1/31/2024,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.65,13.13,52,FALSE,FALSE,Rainy
1/31/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.11,3.17,205,FALSE,FALSE,Sunny
1/31/2024,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,35.64,59.02,0,FALSE,FALSE,Rainy
1/31/2024,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.02,11.57,219,FALSE,FALSE,Sunny
1/31/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.95,23.54,253,FALSE,TRUE,Sunny
1/31/2024,41,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.2,3.58,363,FALSE,FALSE,Cloudy
1/31/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.15,10.59,179,FALSE,FALSE,Sunny
1/31/2024,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.72,25.58,158,FALSE,FALSE,Sunny
1/31/2024,10,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,40.3,62.29,165,FALSE,FALSE,Cloudy
1/31/2024,13,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.27,38.85,44,FALSE,FALSE,Sunny
1/31/2024,26,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,19.34,22.04,173,TRUE,FALSE,Cloudy
1/31/2024,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,39.55,57.87,107,FALSE,FALSE,Cloudy
1/31/2024,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.95,18.88,38,FALSE,FALSE,Cloudy
1/31/2024,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.97,2.8,206,FALSE,FALSE,Sunny
1/31/2024,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.45,25.66,146,FALSE,FALSE,Sunny
1/31/2024,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,33.78,46.28,184,TRUE,FALSE,Cloudy
2/1/2024,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.85,2.75,355,FALSE,FALSE,Rainy
2/1/2024,35,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,7.04,12.19,257,FALSE,FALSE,Rainy
2/1/2024,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,36.34,26.47,311,TRUE,FALSE,Sunny
2/1/2024,7,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,26.67,46.1,141,FALSE,FALSE,Cloudy
2/1/2024,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.67,5.56,433,FALSE,FALSE,Sunny
2/1/2024,38,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.19,30.12,96,FALSE,FALSE,Rainy
2/1/2024,30,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.13,4.8,562,FALSE,FALSE,Cloudy
2/1/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.13,26.51,173,FALSE,FALSE,Cloudy
2/1/2024,34,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,14.31,19.1,332,FALSE,FALSE,Sunny
2/1/2024,10,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.47,8.31,346,FALSE,FALSE,Sunny
2/1/2024,30,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.69,8.17,407,FALSE,FALSE,Sunny
2/1/2024,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,11.43,9.34,558,FALSE,FALSE,Rainy
2/1/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.13,8.27,717,FALSE,FALSE,Sunny
2/1/2024,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,44.08,69.14,52,FALSE,FALSE,Cloudy
2/1/2024,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.09,6.65,435,FALSE,FALSE,Rainy
2/1/2024,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.92,6.98,372,FALSE,FALSE,Rainy
2/1/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.67,7.39,654,FALSE,TRUE,Sunny
2/1/2024,8,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,28.42,58.1,99,FALSE,FALSE,Cloudy
2/1/2024,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.19,12.53,305,FALSE,FALSE,Sunny
2/1/2024,9,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,25.27,57.39,107,FALSE,FALSE,Sunny
2/1/2024,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.75,6.52,307,FALSE,FALSE,Sunny
2/1/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.07,9.24,494,FALSE,FALSE,Rainy
2/1/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.06,36.23,255,FALSE,TRUE,Sunny
2/1/2024,5,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.74,13.88,140,FALSE,FALSE,Sunny
2/1/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.8,17.15,378,TRUE,FALSE,Sunny
2/1/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.92,31.05,76,FALSE,FALSE,Cloudy
2/1/2024,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.63,7.32,226,FALSE,FALSE,Sunny
2/1/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,12.77,25.98,59,FALSE,FALSE,Sunny
2/1/2024,4,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.63,3.73,762,FALSE,FALSE,Sunny
2/1/2024,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,40.78,66.25,132,FALSE,FALSE,Rainy
2/1/2024,9,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.27,4.25,428,TRUE,FALSE,Cloudy
2/1/2024,34,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.91,18.98,526,FALSE,TRUE,Rainy
2/1/2024,9,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.97,9.75,546,FALSE,FALSE,Rainy
2/1/2024,49,Kopitiam,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.68,14.27,262,FALSE,FALSE,Rainy
2/2/2024,14,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,20.23,34.91,174,FALSE,FALSE,Sunny
2/2/2024,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.96,12.04,133,FALSE,FALSE,Cloudy
2/2/2024,46,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.66,3.6,486,FALSE,FALSE,Cloudy
2/2/2024,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.35,12.64,0,FALSE,FALSE,Sunny
2/2/2024,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.47,9.88,89,FALSE,FALSE,Cloudy
2/2/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.79,2,660,TRUE,FALSE,Sunny
2/2/2024,30,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3,3.17,594,FALSE,FALSE,Rainy
2/2/2024,23,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.3,7.88,299,FALSE,TRUE,Sunny
2/2/2024,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.59,53.33,95,FALSE,FALSE,Cloudy
2/2/2024,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.76,20.62,23,FALSE,FALSE,Rainy
2/2/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.76,24.48,25,FALSE,FALSE,Cloudy
2/2/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.62,316,FALSE,FALSE,Cloudy
2/2/2024,14,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.94,3.56,210,FALSE,FALSE,Rainy
